"WorkerId","AssignmentStatus"
"c26a26d067c84a82a8d8acf732ebae30","Approved"
"fb30e3a7aec735ce113fa1c7e41c80f0","Approved"
"eae07ee3d7448ff5a8bd25bbfbc38dff","Approved"
"50835d0097529700b50be725adbc0b0f","Approved"
"3f96af83ced1a7f2b31bc8cc8ca7aa78","Approved"
"2ba40486b81762d7ec951beff66597b3","Approved"
"3d723eb33e5a62f7f74d006ec97e8a1a","Approved"
"2c51991af4189d590e44a265d3210c61","Approved"
"5943c95ee32103159c4377f07ff782c9","Approved"
"230afe89015b4fc55233c52deb266014","Approved"
"172adaa06d662d8d30463e94266f2be6","Approved"
"861b65493e4288746d5a937fa1b1e2cb","Approved"
"8e6bbdaaa05ba2855fa8e708c36aab5c","Approved"
"927141a10458a9f1f7d367d73e058da8","Approved"
"eabbab4b3b3807c26a389cc6821f7246","Approved"
"ca724c609e40721eaeecc9433ac47245","Approved"
"00a1d9319d61eed6f78b3a62ab4654cf","Approved"
"d0731e28194958b77fffba3feb23c5af","Approved"
"16ecb0e2990a86295555dfc24cf8b7fc","Approved"
"7fd5e96cd769cc1e32e43797270bfe96","Approved"
"abfb7d6d76a8349218d6b51ad596b89e","Approved"
"1db298b3b27e5e5c4c2f9cd1e6f197a5","Approved"
"3ceb2fbc01163a4bb3a34eb11b6cb73c","Approved"
"f5fa665b7cf9cf6968c93e3066f36a75","Approved"
"a12e0ac28dc8731905369b9889967a0c","Approved"
"ee2073f75acd96654ebecdf26531284b","Approved"
"a015c6aae7b2053a1cc614d1e1f9c3a4","Approved"
"4e052b141d672b47c627081010448e07","Approved"
"99ffbfe23cf34d2497d0740f8755cf92","Approved"
"7f25559c9d1f111d222885edc07858e8","Approved"
"f6da7057054aafa061777faf9bd5b214","Approved"
"0d1a81d6895fffa2fcf2bf6e030eecdc","Approved"
"346da4b2917f137d9dc3e99406e05daf","Approved"
"efed84423819759886ca9295da14fa2e","Approved"
"e5eadb13d396e42a5af643ae50728a3e","Approved"
"7bafbfac51bc443cf310af0060b7e4b0","Approved"
"40e2aa2a682fbd962652bee19db24f85","Approved"
"4c0b508c34a1fc06bb73318eff07ae96","Approved"
"f0f3e04c91b504776d4065827b8d3834","Approved"
"d32c1e5d13a82f59890e3eaf6a10207f","Approved"
"95c14d7819327066d5ecef9e12d54ea5","Approved"
"886ffb583894732df5c1d6eee5f01f40","Approved"
"82736063a705f4b2c8daf327600eac0a","Approved"
"256a58192f129fa7192e7377e1bdb625","Approved"
"e4c365418b72a3837a7c5f59c44112c0","Approved"
"43238021410738e72eb5ce9215d6bb4e","Approved"
"29c162b7b583fdb322d74c2ec9a4b353","Approved"
"0fd95500e2ca7a0f44bcd9a2a2ffb8c1","Approved"
"86b01bb5cc78b6c53d762771decad55c","Approved"
"974cbe9e4408eaf2715f0083561bee26","Approved"
"2bc9b1a9e66aaaa83a32e712bcb422d5","Approved"
"01c12bfad76decb7c71d0a90bd7ebeed","Approved"
"df0044478633e85248956740fe699278","Approved"
"7e1b3a0c0e905452bc5410a7e37e897c","Approved"
"d420b4720459413b149ac9af840d0dfe","Approved"
"47de05b6486a5d9243aa5d88369d838d","Approved"
"131839212d998af1cd68e7149c0a030a","Approved"
"6d96eb339c22cfe7b25eb80024171a91","Approved"
"2b2c93c55579ca079d083af7bcbe18c6","Approved"
"52df89f6b07751ab1e060ffbab795030","Approved"
"fa3e4e4e816d49bb6e21fb7cabf21018","Approved"
"d2b8b3552f2eec9690968de2ed46d75b","Approved"
"1c41e7db6900daeaeff88b1cc099d68b","Approved"
"cfd588625f7f120008ba44df88bcc8a3","Approved"
"7a26f3cc31f59525d742476fd0e0825e","Approved"
"4596c4b8706696488ba9550044da2a23","Approved"
"6681eb75825745822a6c08c9af3053fe","Approved"
"0633b58c850a867f0ed5e10ee4b0d636","Approved"
"375db0c09a1dc8b89bf97f0cac3669ae","Approved"
"e6079e175459ff75c49921bc4cfe9635","Approved"
"39508df06eb4a51ebcb0f03c7958813c","Approved"
"4eb59afe35a8f906caebcb33d225dac9","Approved"
"7e19cb35e00da026abd688b3265b0d8c","Approved"
"1d208ba7f2d7a86098e631403a3fdde2","Approved"
"97d19c334c864df518dc32fe4b1d3d57","Approved"
"6f377ceec2bad5f74ff73a7fdfeda4b1","Approved"
"4a96b32a8be0c6d10912bb4bf23d225e","Approved"
"348020973f00d4e7c844e41963a6f8f4","Approved"
"34621e78786c96fe4007e9f21e58736e","Approved"
"902aee9b60c73b7bab2acc3611de39b0","Approved"
"9d3bc45766e7906858c2e73e90a7be02","Approved"
"329384981db0e7ca33464d99fa8ef688","Approved"
"10a5cf67f4b73f16c09e6d92403587b9","Approved"
"da8461f432dce0de0cb718f1e5d7948d","Approved"
"dfa7a0355471ee94dbffae320b418f32","Approved"
"4d3e42598da4ae3bfe5f07497d305b4b","Approved"
"c21d8d5596597d0d452fe3b58711b98f","Approved"
"efd3fde2cdd02f444015c276cb19846c","Approved"
"3253de259c7c7fa18b5b8fd172605432","Approved"
"320b37514d0c3aab3772558c0c3c1d40","Approved"
"2d62ef0694d45279ff09b40c8122782a","Approved"
"8b15ae014501df09085e0699d9a2fc2f","Approved"
"4c67b0ceb1aa6be01a247a8cc0e8dd69","Approved"
"7e4fca227b4d46233accfdb7b8cc8cbd","Approved"
"121e1aec476dbe21cda8acdd5d2e8a6f","Approved"
"70b74d7b5b2c77434597f212dfcdb4d0","Approved"
"73e49101729a903b2d207180d6bf422a","Approved"
"5ce3e51f30da83e355523f9b358badbc","Approved"
"ebe69cc0b4296af1e7809a1a5df33a86","Approved"
"c3339a3774307f1f8bd9a64fb593a746","Approved"
"0e683518bd52ec38103fc6cd49577844","Approved"
"73899e7a737cddb7d50cd161752e8673","Approved"
"89ca331feaa6b37e13c28c2c1f40c68f","Approved"
"7fa12de19175c5071917862346a8121f","Approved"
"c7f9042edad7f08a35968c9c6976ea8d","Approved"
"1a0edc222afac91a749f2563dffe7dea","Approved"
"8c9c9acba4f2c5bae7bd28bddd7e04eb","Approved"
"c665561c455318129930c0bc8edd6532","Approved"
"cb4af579cebc3d164220885dfb9b1bac","Approved"
"6bf78a100924c820025bac0363b4eca3","Approved"
"c4773697e32e2fdb96bed6e4238ea566","Approved"
"f282c85e2a82583dc4bab4e43588aa83","Approved"
"89fa7a9bdb985e0cf3e5705a0f9d81c7","Approved"
"5c9a1f59e617d8cbe4e3d573e3d466ca","Approved"
"4f344978d4a8fae4da0b240364e640e3","Approved"
"782739b69b10f49106728ca223819d45","Approved"
"e0e8c0d288863ea18bae27e46753d41a","Approved"
"436cde270e03edc6bc1e2ec32afb7e37","Approved"
"693eca8a3c438fc48baf58cbaa952081","Approved"
"8c971216f8cf13e30740b0a2accbeb1a","Approved"
"be43689c88f9a5e3e6aa26ae514d7182","Approved"
"054524e11b2ff55e034b344fe2013797","Approved"
"4984c30646247d0414619941b4ed0da4","Approved"
"ecf97df3bf09de2569fa08ce8411278e","Approved"
"1a287df4edc9ceaec98687019dcf9a2a","Approved"
"3c46050cddd05b2236960dc9d8cedc25","Approved"
"69cfc182db731f713a7a98abad6bc5fd","Approved"
"c8459bce34ed5cc881f9c817702ae349","Approved"
"0bf1cff38b1fad24ac84aab0545290d0","Approved"
"c9a43825ec446881381dd559e34fdcb0","Approved"
"22b0e4514f20b1ab55d5f881f5dbe602","Approved"
"f415e4030d3cf909a5ac4aead429b39e","Approved"
"887e897dada75c67c8282d5af84bf349","Approved"
"0b1bdb253ddab0e3600c821253326875","Approved"
"05c54414c58a507c922f68feeaa3fad7","Approved"
"4bd8bd70e2f3024d67ff2ff90d562312","Approved"
"d7a8a26d3c8bce62802e07c437fa417b","Approved"
"efd3971f868e7d67409e37b133791885","Approved"
"e9b994737bd5867e319aa35109e35a36","Approved"
"64d1620f77314e93dd4bb569e80ba0c8","Approved"
"22c75f2a16f6649d533d5693204fc3a9","Approved"
"b365426e7218df5bf86ae6d76408e9d5","Approved"
"ab9e9d0cf19670dbf4088c0f10214135","Approved"
"02577a11ecb1a15c52ce6afbcaa33045","Approved"
"3fc40fc693011cbff6668f2fc8bbe3ee","Approved"
"3aa7d05b7b50519e2f13cbf8f98d1e8c","Approved"
"981c010802f4e498cbcddb019e1427b6","Approved"
"78b5dababdf2d5e61540f53bcd03ea87","Approved"
"b49015531b6af5decadd3dbab16a84e6","Approved"
"738e74ec893a1b767b563cd936d86a99","Approved"
"a2028d45449504f30f719f0755d894a8","Approved"
"00e7a10fb54fb9c8b999fa7ce335b765","Approved"
"6b558db6e485f7ed34beac225269761c","Approved"
"38426e3b6876364e8c7241dcaab83126","Approved"
"ff580990509f82dba53692df04e3de9d","Approved"
"6fa02ad1684a1a945887692ab45f9e9b","Approved"
"ff18c4201302d20987a15fc5ddf6f254","Approved"
"29d2740fcd7744835c13b1d264eb7859","Approved"
"d2ee56ab5291d80986d7e9dfef9bcca2","Approved"
"d3cd96f883fc854850af7fa22969dddf","Approved"
"f933c52d490e833abf88a7055e3b2ccc","Approved"
"181edd0fa97464719e9c5d539275cf88","Approved"
"63441093165b7f8744b9454ef93cafd3","Approved"
"de6dc4c694e64de2ec51f6585f99f8d8","Approved"
"7c4e2399c83a18a5d90c1a32af5d9a1b","Approved"
"d22c61ca78ffab562285d8c83e3025e7","Approved"
"ae989961f4a5c470e6656abe03f2673b","Approved"
"023e8d7fc59a6de913d83e128c5d6805","Approved"
"2b92dfd69dece7ee2bea696f7e83f67a","Approved"
"3804f6d6de0f8460813855c4a73ebd6a","Approved"
"9e536f24e00592901c84f5516bfcf5c2","Approved"
"d93dbe6b439ad0a1a1ff90c25c729502","Approved"
"facc447538b0f97f11f9e5c10d4ddc96","Approved"
"c0a0aac0f5d8aedf9c664907187392de","Approved"
"f592356097902c959554b0002a8d01ea","Approved"
"bcca1769b7addbcf4191a3bb72a3a977","Approved"
"ee190b5816fb83f5c299392b67a3bc37","Approved"
"a24d1c3c8e532c36b6c15769ab633173","Approved"
"f395226829f85f60367e2d23b9594af1","Approved"
"f11bb512ab5403de535d7c55e9cb0b81","Approved"
"afd3efe20789080819bc7cd3d67ab2ca","Approved"
"f18d665ea1336e01495a45dfe56763b9","Approved"
"8d7328010fb80d212adae2b49646f519","Approved"
"d31dac37115eefca506b6ac0f7ff4ca4","Approved"
"7a5cffd98115e61d6bb44b8cc2e9b1a7","Approved"
"a96925628b714eb68ec3335e695dc955","Approved"
"f9bec8ae9cc07be4ecc7b6459f0aff4c","Approved"
"8d5af98cb0bb3f02eee6cbeff8cf9d08","Approved"
"87b52422cd95f3b5e62ad847b8df885f","Approved"
"bb741154f3e1e411434daedfd04ea2c1","Approved"
"299ed1d5509d5ccb7a87629627c16716","Approved"
"a5fdf4e2a020473275a143f96b3b5210","Approved"
"cc3417a45a66fe6bb1634127fe94692d","Approved"
"90d40e9253a31be402107bfd3ed0327a","Approved"
"04b7cfcd1ef0b027a219f12129f39015","Approved"
"df802ad469b015c0d9814236927c2ce9","Approved"
"5c7367911502db2571cd071b8ffc2857","Approved"
"44a24e802a24668609b2b158c3fccf3b","Approved"
"7b80ec16d12a2ee1303c2c5383be805f","Approved"
"fb261dd580702bd98f001bd53c82ec75","Approved"
"8b134ce92ba6463e32ec5e6e2692723d","Approved"
"f4dfcf4c2556f01082ab0ca20cb487da","Approved"
"5e5233a9874f749613ebfc50f04badc6","Approved"
"858a94519b8b951cb40ae6ed56890f7a","Approved"
"ba2e7c12b8c2edb5a5569784dbc4d7f9","Approved"
"b2881109e2d1ceee2b732321ced84713","Approved"
"c0d1f0948f65de40a4edc6472f9d5911","Approved"
"df123fa64cc0d8f69907d26a77877b01","Approved"
"1490a417bb6dee2124d8de07ea0e6553","Approved"
"da3fe61c63e2f0291c17b45dc7b60f08","Approved"
"0779092aed6f222854c0abfdf546e547","Approved"
"890de9b6bd929e971a09c703cf51317e","Approved"
"dcf05cf6e97f4f3eb56f03c06f310d03","Approved"
"2f787920e979e71f0e3aacd145dfedbe","Approved"
"b4cf8ed6f38658d03968f3ece3a366d0","Approved"
"b747aadda0171a5f4fec476008cf0c0a","Approved"
"93b9621b3573352ffcbf64ad973287c5","Approved"
"86f6183e9eb78b54770ba6ceeb43e701","Approved"
"00abe39fb0f188b1e4c9853d5ddb14af","Approved"
"dd07bf062ae790efee9e2540d596694f","Approved"
"5d75fa381315d7fd2327e4f59c10ddbe","Approved"
"d7935d436e9a1d6f112a2cc67b622921","Approved"
"75fdcb2e260365e07b9229e3f54cffd7","Approved"
"619e5b2aac53193e91063db71f2b2a09","Approved"
"14a023d6cffb7d617513b667016f7764","Approved"
"9675d6f91e324f8b7adc10a7c0867228","Approved"
"090043df37d36ac879755022dbb75f92","Approved"
"8f41060204cf65ff4afa601c4245ce9c","Approved"
"47b120239b54459fb4f7bd0dd7bb57e6","Approved"
"050161b2eb476345470a7daca5a5f034","Approved"
"15bfd61cc7fb2c4316883f09f63ba7e4","Approved"
"6855743df9f4c437dd6060f3c1f88954","Approved"
"dfa07eab057bdfad3d678358ea5a2ae3","Approved"
"93d68d79f492b3c55e60ed8744a366ff","Approved"
"1fa5870572df9e61ebe2deb8acd09a96","Approved"
"5d26bb3a6fb65cf6ade9da34417807a1","Approved"
"5e58a78286fc68f206ef9433eec43f96","Approved"
"a9242472224817a25f28ae3d12edb9e0","Approved"
"e443de321e6b36755f60dba9e51f8e1d","Approved"
"6fec7a16d615db45a27879eb8fc09160","Approved"
"73f15859757db8f6dfd87be01e642a23","Approved"
"ad2f5ee038aacebf4454659655a7fc9f","Approved"
"c5a01d544153fd5b8c859de511e563b0","Approved"
"62a57f15fa697fccf850cea1b0a23cb6","Approved"
"d973ccf3d9f9bb582cbe63fdbf1eb2c0","Approved"
"1bdac4426a989e24aa1aadb065cb1447","Approved"
"131021f0158c43a5446922dbb20875a1","Approved"
"b2c83acf9d3d96d60dbd94d357f1f73c","Approved"
"3f2e8798543e1254b551863a8e05c5fd","Approved"
"d84d58533b58797bccca5811b4135c95","Approved"
"0a64708fd69d193c787a0fbd27268e02","Approved"
"0d443e36af5b524120a5304dc655553f","Approved"
"699726297d23830d94542e790be3d9a3","Approved"
"7a999367db0856bb3174a9bea5b6b120","Approved"
"f8347077f27cb2a6fa0f1d220fcbbf32","Approved"
"2645d6e521f08581bedb2b931720e541","Approved"
"79053de68a2b3569dc079882d5421897","Approved"
"65107b9b05087102b1ffd2b3c20cd8b5","Approved"
"8a193d42c6f78030bcc4805867695ef8","Approved"
"6af8f9a6001496461ad75fc75f63f4a1","Approved"
"47df0515ab3be1515adbed56b39f74ea","Approved"
"d53e05c3ac188d1bf7e5d053a6b1649c","Approved"
"63adf3d637a7b4ffa321c056fc56bab1","Approved"
"d126cfdd6e6221dc1405aa8be791b137","Approved"
"25644427ab3e56c2e91fa95409a94b94","Approved"
"c8e3bf0144c278052b4be0d377d5092f","Approved"
"8d0941599fc3dcf75ccec973400d3303","Approved"
"384eb7bb24de014bbb1758ca1afd156b","Approved"
"dc47c559d35725dcb79b0d294ad7a975","Approved"
"54a70e7232078e80853af4acbd080575","Approved"
"3fbedfdd91f862129184914f0211efd4","Approved"
"8ba18f242a40b1cfa8bec43b24c03e6e","Approved"
"788d8f14cbe43df932cc38772d8af24f","Approved"
"8f49ad754d3af316d2829133ab3593ab","Approved"
"62ba403bd9f4318af824b93ab10aea33","Approved"
"f03bb69c52f38cf11b50f07d46c7d5bf","Approved"
"1dd1ea017b6dbd2baf36b66f830f9cc1","Approved"
"4bc2c595c533b391e2e0e6153e0fa3d8","Approved"
"b6432114ba4ee63e2e2ff2960c081b9f","Approved"
"4280a3b5375279618250c22b9f95150b","Approved"
"345605e083b24b6e07dd6b790421e0d7","Approved"
"c6d6be914f9edc62d7f833442ae6bb95","Approved"
"1a7f1d1fb15a6dc86fa52c2425b7781a","Approved"
"8ddc01edcd465d15fdb7765c89714a2c","Approved"
"4802271187dc41641569deba565a99c0","Approved"
"06e52cb3a221cb9b1360929123144b93","Approved"
"b75e3e11157c9841a0418faccab59882","Approved"
"a529a5b8356e8bfdf5f205b82c497b68","Approved"
"29ad86d3c36c75de458207e6f3b9d4a3","Approved"
"59a442689eae6ebeed3529ebd3a172bd","Approved"
"9fe0997686de7fd1648f10b03e067ebf","Approved"
"baab5a3eaf270c165bb8bc591a0ecc7f","Approved"
"f66fceb8bd8aaaf763f9f51c51a5cfaa","Approved"
"be6c91538dccc564e085ead2aa2510cb","Approved"
"7bc7db554d2e570fc2c93a571b5cafc6","Approved"
"517310bff933aeca53f5e4cd3fb6d219","Approved"
"a3f004f695eaa3ad8e235cca7fcb7e28","Approved"
"19e1aaad7084ca9549cd61d7921185f9","Approved"
"1681a1cee4a4ae348512225c78aeac9d","Approved"
"37b9b0a4b9b7a4a1c123b75a65ab682c","Approved"
"d1552990e498d2be030796ccf5659aa8","Approved"
"0510f21741e88e14b1516c764ea7138b","Approved"
"baab4cd46b838e99d544014f9cbeceac","Approved"
"af177ed3916a4c7cbe98430fcdb2aeda","Approved"
"d7ef279bb9539dac045bc9243dcf669f","Approved"
"beea283fd70922f3c522d268157bcf83","Approved"
"b4eb79387726596cba9c9db1556b463f","Approved"
"57c1e1ef23fb61bcba4c20a66bb6e25e","Approved"
"46f37b76d85dca4acfe039dbc7e61839","Approved"
"0aee966c7222a3c54211ac75c693a390","Approved"
"23d08794160243175cea384b327c3344","Approved"
"9890fc0416fb84285edfcdb07e5f30e6","Approved"
"6cce29f06d80a21d3b27d0360488f961","Approved"
"7896513a1119170f96f46db02d308f0d","Approved"
"99988bab39a88ccd1f81f7cb6a6665d0","Approved"
"24c11a53321d21e72f6233168dab5310","Approved"
"c1ce38f06b6243287cc2e7a1ba095f13","Approved"
"77ce12f3635e98e8e5d474bfc7c97bf4","Approved"
"40c0b5bf9f0e0db6295cff12a7152c0a","Approved"
"2d1f11bc74496784b1060f43071e3238","Approved"
"26856ca0bc1bbf33959c455ac4be074a","Approved"
"d83ad36a9450719a60d160e20ef1ce3c","Approved"
"7b8f555a7fbcf7c628cad7e19cc3f692","Approved"
"b24d3e7b035fc8ef4863c71c2efa60c2","Approved"
"dec321c978e65eb6c5b37fa1ab5b50fc","Approved"
"ec47a506f7e7f30783f3b7ac0a1ff74a","Approved"
"b3685769ef061afb50833d1e228dfca6","Approved"
"dd65cd793d312de0ff5a390c601150e4","Approved"
"6e9c3f49dd69ce8f5c654912c53e4c3d","Approved"
"6dbcc4a05a38405c45ef88ca916595af","Approved"
"b163124c6404768460452e92089f9a6a","Approved"
"34b66a628e27b73ca87256fa5f322428","Approved"
"251f8c4e15a3e9316abc404f1f34d696","Approved"
"0f19d69a7839c2bded1a75bb4f58d046","Approved"
"1d39bc917e1a64d9f233225a981529f1","Approved"
"add46f5cd506c7dc281fe63614304c6d","Approved"
"65fddc1981b46b036bea7fc1f920efeb","Approved"
"08add993e6bdf35f71d654069cfc4a61","Approved"
"4cc69016d3382a8753cd1f48147d51f0","Approved"
"1706373afd169267efff88f06a5d7fac","Approved"
"f034713177b9da1f1ad877b88222e716","Approved"
"01b631ea1304c82f85f0421925bafafb","Approved"
"be9dcb4c3d89d934f5dcb8cf66d26508","Approved"
"fb7edc2bdf19738df2bdc7cd29181aa3","Approved"
"6690db9300fe0cecadfc42681e96134d","Approved"
"a1c42732abe745d44897614541ecb8e6","Approved"
"3a1baca77ba09c835bc2b5750936c7b0","Approved"
"5a0769fb9a3d1abb3f96f4a8d6dd12eb","Approved"
"6fb3161174170497fdfac9b98a78313f","Approved"
"c9f9059ae4f78b9987e129d86287052d","Approved"
"d27ab0bb083502560c9272ac7ee716d0","Approved"
"9e1e320671dcf8001f0d80789e701dfa","Approved"
"48c2a83b159b543fe1055ed8ccefd98e","Approved"
"05714486e98083c48fb562aa05d8c58c","Approved"
"ef4a9538355bd372fe14229a9a3b5583","Approved"
"621ba7a3a1b38e67e7faf7e48805635a","Approved"
"29a89fbec3019a2841b67dd82ca0a8a1","Approved"
"6402cfa90951d633eabf60fac3130cf1","Approved"
"30f6603c055c9a48304f62c3adf3626d","Approved"
"59ae8aa97156c8763e2c3dd4a6673e1d","Approved"
"e4bd3439142cfe6a4567d255b9d579ef","Approved"
"74b8b19779a0f116d16447bf7198a81d","Approved"
"1771c1b86242fcb35e22f9a48a47d274","Approved"
"bb15b073472e6012eeb6b2bd840b6777","Approved"
"66da23dc5f6e7f7796bb11bda6c8555f","Approved"
"f75ae8b0fad8f3b4bee9d51ed584ed91","Approved"
"3cb4ddb599f59d03f2a03744d0ce3e0a","Approved"
"8b32c8059f1e2d28bd7ea44049eb2bbb","Approved"
"7d73403a62ffefbcf8b6fd7b5921548c","Approved"
"c74fcb5611790d0e88c6360f9bef46e7","Approved"
"4e7a5ecad7ef600acb01bbd6089d4745","Approved"
"540f4f0cc2c72537e0d25feb9c282e9b","Approved"
"12e361c1759b7bde6b730b2bfde8762a","Approved"
"ae1eadd47d4ffb888e3c8a6b3282b79e","Approved"
"25acc1f540181db90d3349d59acb0529","Approved"
"ae57b2a6cc8b6fc6d28b60a1423588f0","Approved"
"23237ffd26a805ae4857ca78afad4a93","Approved"
"cdfb8b3d503b3ce688d0c73a0739eb27","Approved"
"fdd86abe2d1ce4e2327b2e12d0ecbf7b","Approved"
"e3f3ebe4484f4114060f52c42e5cc471","Approved"
"b61965b5a22b04b6552ca365fd991710","Approved"
"54c3b4d4946d4b409b6b94e143a8e635","Approved"
"516a13d1d07e30b621bbd2c420a098ea","Approved"
"0f93e9683146df8294ade2d24b448896","Approved"
"8d3149afe919637c1f46a4d297a2bd4a","Approved"
"b249870c60a4fb0098a202d186d3597a","Approved"
"b91a3e4a01a5808ff2b360015c41e751","Approved"
"252e127cae470519f25340afbbb35bf0","Approved"
"2f7f470be3d5d0d08844d98152527bc7","Approved"
"4348af814fbd9f2cbe7a2034e52236ee","Approved"
"9b3f7a6aed1f90e25218801c7d0668e0","Approved"
"808c275b1f402946e4cea5309595aa97","Approved"
"9058400dca37304783a0c269c51150ca","Approved"
"3828285606a0fcb26a0a2b010066ec08","Approved"
"f91f17f687cea6bffde6daab466b6e15","Approved"
"7e066666778a469b6180fa3964555ef6","Approved"
"6689aed55ffff6f4eb1eb7c6393aca7c","Approved"
"a470ce65aa8aec3d4559c44f3e8b041a","Approved"
"cee31bdc3d2882f0dd59d045cfee689c","Approved"
"680a8abc3987f1572ae99fbbdc7a13a4","Approved"
"ce782a7292090b2db1c41bc3cc9e3c30","Approved"
"5d558473cfa54f540ffbda4cd4f96a9b","Approved"
"dabb80c4717091d6f6742feb517562af","Approved"
"cd72ddc99e35f9b44adf2ceffdffbf09","Approved"
"056f3c3fc650aec03f473de351f9daf8","Approved"
"b5f54a51eca865d2a378799f01a11482","Approved"
"867e5dd38bcbbcea7e70caf20de56fc0","Approved"
"f88344a5a2e50ca373d17c0f2837b824","Approved"
"f33099898900b6050ec7cd28f026cb19","Approved"
"035f2476297f982314cdd62e174187e5","Approved"
"31518a8d5f6cd36ec7a51a5e96fa3439","Approved"
"fc19272170c0ec72d9603fda5586823e","Approved"
"5f1309e9582630ab3df9ba5b854c0659","Approved"
"ee5b60a04440f64d8236c939059e759a","Approved"
"11400ace1e079848e5e5f91e04e0e317","Approved"
"52a3bbd1f939b5a24d41d60a9ce8d4bd","Approved"
"6ec4db01da76e641eb9dfbbb05d65493","Approved"
"cc11f4740f2b7cd53aff3bed4c9fe73e","Approved"
"4fa2d653ed672f7c3d8bae464ace66da","Approved"
"7c8433a38bbe0e294e2e78008ed77d6b","Approved"
"4554e869bdb795254c74fd5a87217bb5","Approved"
"be8115d12524ec65c0a1892c4a80ae87","Approved"
"e43f9514bc717589e8105a7c6a54113a","Approved"
"a2cd5f18f12b663d791dd1f5d820e05d","Approved"
"6180797e36e2f5ee7873f2611dfd35a2","Approved"
"e1d0eba9eefe5c81db716aa0be3424b7","Approved"
"fd09867543755f9647373e9390184d6d","Approved"
"36263e58472a9544c8fa2ac299d67bf4","Approved"
"7b5bd1fe5c835c3598e490b3e42432d8","Approved"
"9f80e0ee22a7f11181c1f75ffafda8f1","Approved"
"2a4da2d63efdf8dbcb9f78c2859a239f","Approved"
"312970973551faa106e6c68b95e59142","Approved"
"0a5f7d2981f5ad54d6424b54c5364fcd","Approved"
"08613e5e3c1fbc68076ab91aff6d51be","Approved"
"b2a3f7e5d3b6d5ad8b940ab50706097d","Approved"
"d8ba4e1235c1c19f7bf6d8eb9cdd188c","Approved"
"9ade626990c68e772ae255a0fae322e6","Approved"
"0e6aca0b0f83ebd26348ea219e378fd6","Approved"
"fe9068289c8ce2666bdbb091736f2b93","Approved"
"995700fd30726a0b25ecd2b6f704e371","Approved"
"d83029a416e82ffdf584fb201490bfd4","Approved"
"0e5a60bd65f9865cda5bd8c794034e2e","Approved"
"639c17ff171c1825a960a8f82b509b7e","Approved"
"049357830f90b556a2a0ac9ae0d40ff9","Approved"
"68afa2712541829c9d2b24fab7398849","Approved"
"3f3d3d45b1b4081a118b6b499477b2e4","Approved"
"498c9b245e08868f1f2c02e610d9db9e","Approved"
"71a5fac007236c85af2e7f4da084ce0d","Approved"
"8d76dd6c9930f40a4ed868c8bff38d91","Approved"
"fee333efa50cc708c65b18480d6933ae","Approved"
"f123a69e2ebacce6533fce314d6628f9","Approved"
"f5000db9d670a4afba5c679ac99d58a8","Approved"
"d08e6536f9c824f658641cc57fd24fa1","Approved"
"249364c1de4f95190b37c3f04dcff2d6","Approved"
"9f76f49ce05a2979568bb8477465933e","Approved"
"b294c690d14378c750c7889f0cf9e8d4","Approved"
"0b17caf38f800383a6c111475bbf205e","Approved"
"23fcc83134de60b9af3ce4cdf8463b56","Approved"
"65076897897ee4d8fc10f1d7d3beda13","Approved"
"af1089133a5718a84a8bc8ca8e152355","Approved"
"6a3051c6b5130501e93e1bac3e5707a5","Approved"
"ae375512d7b791ab57c63dd42760b3f3","Approved"
"e7d7b397724437cf5213ced67fa231bb","Approved"
"40baac57ec05871b8f402b60d9e2dba5","Approved"
"99c0a5b0bd8c73ed2c93b25b44c375fc","Approved"
"d2ca52c0d33bf4a0df16f7318f99a57c","Approved"
"d437753f83877e07f4b010b4959f4baa","Approved"
"596799bfd8f242229c2705b74cfaf63e","Approved"
"9e1cfdb0badcd3279117f07a2da2fe81","Approved"
"616454fe0657cd3cb21d73bc8f4430ec","Approved"
"31daef6abb374190c51ce115dba7d21f","Approved"
"528b6197dcd5a5e0d701f04ba98a3cfd","Approved"
"90fe34ebb1237e6d69553e00ed27d53b","Approved"
"6bb2c529e2161b365729f03965aec529","Approved"
"eeae3f42ca763c43042c3973744b8bca","Approved"
"950d112cec447d1ae5bbf1f73305cc43","Approved"
"b8bdbe63ee53cb7656e140c3ed3207dd","Approved"
"818ae51d12aa77d5033e5e9a380e209c","Approved"
"7d3fb3df591e483bc37e04425291a9ab","Approved"
"b736dd2aa0714e3ba5ad3ab5eedac75a","Approved"
"cad41e355c341f4e760aac47c17689cf","Approved"
"627d41011673a9b8685f95102454d80e","Approved"
"02ca62d4fe84d8d5f8b336fa328f02f9","Approved"
"84c4444426fa81eeee9b37a338de2fc3","Approved"
"c7215339dacf1e58243b6b5a64178167","Approved"
"8d31c1e2ed9f2ea381696740f0a1a972","Approved"
"f39279346b64281219bd82760f5c3590","Approved"
"490d835fb01bb21da5d92c7f5d944a88","Approved"
"de1abf5415a3f5fc4ced50a3e9bee255","Approved"
"e9acc505699beaec7ad265ec6b877f5d","Approved"
"1b19efd3d6d599a811c5b9b8cec87f6d","Approved"
"eac61a0aa4f4e6141d28c4ce3536f912","Approved"
"b515baeeae76636fa2b529f78476a4f1","Approved"
"8acc24c4d36bea9189905936a164d738","Approved"
"214492db1a05198f62726beec8e62731","Approved"
"dc641d5540368b720952ef6761548525","Approved"
"f34a73700d9b85a1d5ce1e4ec1b5af62","Approved"
